,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
100,Jusuf Nurkic,13475752.0,jusuf,nurkic,Jusuf Nurkic,PHX,29,20,12,8,27.8,12.1,4.5,9.5,46.8,0.7,2.5,26.0,2.6,3.4,75.0,2.9,6.3,9.2,3.9,2.2,1.1,1.3,3.7,33.7,6.0,0.0,4.2
101,Josh Hart,13475752.0,josh,hart,Josh Hart,NYK,28,19,12,7,28.7,8.2,3.3,7.0,46.6,1.1,3.1,34.5,0.6,0.8,73.3,1.1,5.2,6.2,2.6,1.0,0.9,0.3,1.7,22.3,0.0,0.0,4.5
102,Josh Richardson,13043773.0,josh,richardson,Josh Richardson,MIA,30,17,10,7,27.7,10.5,3.9,8.5,46.2,1.2,4.2,29.6,1.4,1.6,88.9,0.5,2.1,2.6,3.1,1.2,0.6,0.3,1.8,19.9,0.0,0.0,-1.6
103,Marvin Bagley,12703270.0,marvin,bagley,Marvin Bagley III,DET,24,19,2,17,18.1,9.8,3.8,6.7,57.5,0.1,0.3,20.0,2.1,2.4,87.0,1.8,2.9,4.8,1.2,1.2,0.1,0.6,1.5,18.5,1.0,0.0,-1.3
104,DeAndre Jordan,12475544.0,deandre,jordan,DeAndre Jordan,DEN,35,6,5,1,14.5,6.0,2.5,3.7,68.2,0.0,0.0,0.0,1.0,3.5,28.6,1.3,3.2,4.5,1.2,1.2,0.3,0.2,1.7,13.5,1.0,0.0,-2.8
105,Dwight Powell,12442751.0,dwight,powell,Dwight Powell,DAL,32,17,10,7,14.2,4.3,1.2,1.7,72.4,0.1,0.1,100.0,1.8,2.2,78.9,1.2,1.8,3.0,1.3,0.4,0.3,0.5,1.7,11.7,0.0,0.0,-2.5
106,Zion Williamson,12053386.0,zion,williamson,Zion Williamson,NOP,23,17,10,7,31.4,23.5,9.2,16.2,56.7,0.1,0.2,50.0,5.0,7.5,66.4,2.0,3.8,5.8,4.9,2.6,1.0,0.3,2.5,38.9,2.0,0.0,1.5
107,Larry Nance Jr,12005670.0,larry,nance,Larry Nance Jr.,NOP,30,14,6,8,15.0,3.5,1.5,3.0,50.0,0.2,0.8,27.3,0.3,0.6,50.0,1.3,2.9,4.1,0.7,0.9,0.6,0.3,1.4,11.4,0.0,0.0,-3.7
108,Reggie Jackson,11661579.0,reggie,jackson,Reggie Jackson,DEN,33,21,14,7,26.9,13.6,5.5,10.9,50.9,1.7,4.1,40.7,0.9,1.3,64.3,0.4,2.0,2.4,4.5,1.7,0.8,0.3,2.0,24.7,1.0,0.0,1.9
109,Richaun Holmes,11661579.0,richaun,holmes,Richaun Holmes,DAL,30,10,4,6,11.0,2.9,1.2,2.4,50.0,0.0,0.0,0.0,0.5,1.2,41.7,1.5,2.4,3.9,0.5,0.6,0.1,0.5,1.7,9.5,0.0,0.0,-0.4
110,Anthony Edwards,11505462.0,anthony,edwards,Anthony Edwards,MIN,22,17,13,4,35.1,26.2,9.2,19.9,46.4,2.5,6.7,37.7,5.2,6.1,86.4,0.8,5.1,5.9,5.0,3.2,1.3,0.5,1.9,42.9,2.0,0.0,8.9
111,Luka Doncic,11425631.0,luka,doncic,Luka Doncic,DAL,24,18,11,7,35.8,31.4,10.8,22.0,49.0,3.8,9.9,38.8,6.0,7.9,76.1,0.7,7.7,8.4,8.4,3.8,1.3,0.5,1.8,55.8,10.0,3.0,0.6
112,Cade Cunningham,11286077.0,cade,cunningham,Cade Cunningham,DET,22,20,2,18,35.1,22.4,8.3,19.9,41.6,2.1,6.0,35.0,3.8,4.2,89.3,0.5,3.4,3.9,7.3,4.4,0.9,0.2,2.8,36.8,3.0,0.0,-6.7
113,Danny Green,11229793.0,danny,green,Danny Green,PHI,36,2,1,1,9.2,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,3.5,0.0,0.0,0.0
114,Tristan Thompson,11169838.0,tristan,thompson,Tristan Thompson,CLE,32,15,9,6,8.8,2.3,1.0,1.5,68.2,0.0,0.0,0.0,0.3,0.9,38.5,1.1,1.3,2.5,0.7,0.5,0.1,0.3,0.9,7.3,0.0,0.0,-1.5
115,Kyle Anderson,11159214.0,kyle,anderson,Kyle Anderson,MIN,30,19,15,4,24.2,7.3,2.8,5.6,50.0,0.1,0.6,16.7,1.6,2.3,68.2,0.8,3.0,3.8,4.0,1.6,0.8,0.8,1.5,21.1,0.0,0.0,1.5
116,Derrick Jones,10916370.0,derrick,jones,Derrick Jones Jr.,DAL,26,19,11,8,23.4,9.8,3.5,7.3,48.6,1.8,4.3,41.5,1.0,1.3,76.0,1.1,2.5,3.6,1.0,1.0,0.6,0.7,1.6,18.5,1.0,0.0,-0.4
117,Jae Crowder,10916370.0,jae,crowder,Jae Crowder,MIL,33,9,5,4,26.7,8.1,2.8,5.2,53.2,1.8,3.4,51.6,0.8,1.3,58.3,0.4,3.4,3.9,1.7,0.4,0.8,0.3,1.6,18.2,0.0,0.0,-6.1
118,Reggie Bullock,10708731.0,reggie,bullock,Reggie Bullock Jr.,HOU,32,8,3,5,9.5,1.5,0.5,1.6,30.8,0.5,1.5,33.3,0.0,0.0,0.0,0.3,1.4,1.6,0.4,0.3,0.1,0.1,0.9,4.5,0.0,0.0,-3.6
119,Alec Burks,10708731.0,alec,burks,Alec Burks,DET,32,13,2,11,19.9,10.8,2.9,8.5,34.5,2.0,5.5,36.6,2.9,3.4,86.4,0.5,1.8,2.4,1.9,0.4,0.4,0.3,1.6,18.2,0.0,0.0,-3.5
120,Talen Horton-Tucker,10668303.0,talen,horton-tucker,Talen Horton-Tucker,UTA,23,20,7,13,22.3,9.3,3.5,9.2,37.7,1.2,3.9,30.8,1.2,1.4,85.2,0.5,2.4,2.9,4.5,1.9,1.0,0.5,2.3,21.7,0.0,0.0,-1.8
121,Mason Plumlee,10385687.0,mason,plumlee,Mason Plumlee,LAC,33,6,3,3,17.0,5.0,2.0,3.2,63.2,0.0,0.0,0.0,1.0,2.3,42.9,1.3,4.2,5.5,1.0,0.8,0.7,0.2,1.0,14.8,0.0,0.0,-2.3
122,Jaren Jackson Jr,10309579.0,jaren,jackson,Jaren Jackson Jr.,MEM,24,19,5,14,30.8,19.6,6.6,15.5,42.4,1.4,4.8,28.3,5.1,6.1,82.8,1.8,4.4,6.2,1.9,1.9,0.6,1.8,3.5,35.0,1.0,0.0,-4.9
123,James Wiseman,10294127.0,james,wiseman,James Wiseman,DET,22,10,0,10,11.1,5.4,2.4,3.7,64.9,0.0,0.1,0.0,0.6,1.1,54.5,1.0,2.2,3.2,0.3,0.8,0.1,0.3,1.8,10.1,0.0,0.0,-3.9
124,Jalen Green,10097920.0,jalen,green,Jalen Green,HOU,21,17,8,9,31.9,19.0,6.4,15.1,42.0,2.2,6.2,34.9,4.1,5.2,78.7,0.4,4.2,4.6,3.3,2.5,0.6,0.4,1.5,30.0,0.0,0.0,2.1
125,De'Anthony Melton,9888929.0,de'anthony,melton,De'Anthony Melton,PHI,25,19,12,7,30.2,12.8,4.2,10.5,39.7,2.4,6.1,40.0,2.1,2.7,78.4,0.8,3.2,4.0,3.7,1.4,1.3,0.4,2.7,27.0,0.0,0.0,2.8
126,Royce O'Neale,9882218.0,royce,o'neale,Royce O'Neale,BKN,30,18,10,8,29.7,8.2,2.8,7.3,38.2,2.5,6.2,40.5,0.1,0.3,33.3,0.7,4.7,5.4,3.4,1.0,0.8,0.8,3.1,23.9,2.0,0.0,-0.3
127,Maxi Kleber,9826069.0,maxi,kleber,Maxi Kleber,DAL,31,5,4,1,18.1,3.4,0.8,3.2,25.0,0.6,1.8,33.3,1.2,2.0,60.0,0.8,3.4,4.2,2.0,0.8,0.2,0.2,1.6,11.8,0.0,0.0,-0.6
128,Jakob Poeltl,9826069.0,jakob,poeltl,Jakob Poeltl,TOR,28,20,9,11,26.6,11.4,5.3,7.2,72.9,0.0,0.0,0.0,0.9,1.8,48.6,2.8,5.7,8.5,2.3,1.7,0.9,1.1,2.8,29.0,9.0,0.0,0.2
129,Thomas Bryant,9732488.0,thomas,bryant,Thomas Bryant,MIA,26,13,8,5,12.9,5.1,2.1,4.2,50.0,0.0,0.2,0.0,0.9,1.2,80.0,1.0,2.8,3.8,0.6,0.9,0.5,0.3,1.3,11.9,0.0,0.0,-2.7
130,RJ Barrett,9684484.0,rj,barrett,RJ Barrett,NYK,23,14,10,4,29.3,18.6,6.3,14.9,42.1,2.0,5.1,38.9,4.0,4.8,83.6,0.5,3.1,3.6,2.7,2.0,0.5,0.2,1.6,27.2,0.0,0.0,5.2
131,Alex Caruso,9657622.0,alex,caruso,Alex Caruso,CHI,29,18,6,12,23.4,9.7,3.4,6.3,54.0,1.7,3.6,47.7,1.2,1.5,77.8,1.1,2.2,3.3,2.3,1.3,1.4,0.8,2.3,22.3,1.0,0.0,-2.8
132,Delon Wright,9574876.0,delon,wright,Delon Wright,WAS,31,8,2,6,17.7,5.0,1.4,3.8,36.7,0.5,1.4,36.4,1.8,2.0,87.5,0.4,2.1,2.5,4.4,0.5,1.6,0.1,0.8,19.3,0.0,0.0,1.1
133,Dario Saric,9556554.0,dario,saric,Dario Saric,GSW,29,20,9,11,21.6,10.6,3.7,8.2,45.4,1.6,4.3,37.6,1.6,1.9,84.2,1.5,4.4,5.9,2.5,1.1,0.7,0.3,2.4,23.2,1.0,0.0,1.3
134,Tyus Jones,9406396.0,tyus,jones,Tyus Jones,WAS,27,19,3,16,26.8,10.8,4.6,9.4,49.2,1.1,3.2,35.0,0.5,0.7,69.2,0.3,2.5,2.8,4.9,0.6,0.9,0.1,0.9,24.1,0.0,0.0,-8.8
135,Trae Young,9350455.0,trae,young,Trae Young,ATL,25,18,8,10,36.0,27.1,8.1,19.8,40.9,3.1,8.7,35.3,7.8,9.0,86.4,0.7,2.2,2.9,10.7,3.8,1.6,0.0,1.5,47.6,12.0,0.0,0.2
136,Daniel Theis,9298663.0,daniel,theis,Daniel Theis,LAC,31,10,7,3,16.4,7.0,3.1,6.6,47.0,0.3,0.9,33.3,0.5,1.0,50.0,1.7,2.1,3.8,1.2,0.6,0.3,0.8,2.6,16.1,0.0,0.0,-0.5
137,LaMelo Ball,9244096.0,lamelo,ball,LaMelo Ball,CHA,22,15,5,10,33.4,24.7,8.8,19.9,44.3,3.5,8.9,38.8,3.6,4.2,85.7,1.5,3.9,5.5,8.2,3.9,1.4,0.3,3.5,44.6,5.0,1.0,-6.2
138,Seth Curry,9216873.0,seth,curry,Seth Curry,DAL,33,15,9,6,10.8,4.1,1.5,3.9,37.9,0.7,2.1,34.4,0.4,0.5,85.7,0.4,0.9,1.3,0.9,0.3,0.5,0.1,0.8,8.7,0.0,0.0,0.3
139,Cedi Osman,9133566.0,cedi,osman,Cedi Osman,SAS,28,19,3,16,19.4,8.2,3.1,6.6,46.0,1.5,3.8,39.7,0.6,0.7,78.6,0.5,1.5,2.0,1.5,0.6,0.4,0.2,1.7,14.1,0.0,0.0,-8.4
140,Evan Mobley,9068238.0,evan,mobley,Evan Mobley,CLE,22,20,11,9,33.4,16.0,6.7,11.9,56.5,0.1,0.5,20.0,2.5,3.3,76.9,2.8,8.0,10.8,3.0,2.2,0.8,1.7,2.8,38.6,12.0,0.0,1.0
141,De'Andre Hunter,8731613.0,de'andre,hunter,De'Andre Hunter,ATL,26,19,9,10,30.0,14.3,4.7,10.5,45.0,1.7,4.8,35.9,3.1,3.5,89.4,0.7,3.4,4.1,1.3,1.5,0.9,0.4,3.3,23.6,1.0,0.0,-1.1
142,Mo Bamba,8499542.0,mo,bamba,Mo Bamba,PHI,25,9,6,3,6.3,3.9,1.4,2.7,54.2,0.3,0.8,42.9,0.7,0.9,75.0,1.3,1.0,2.3,0.1,0.7,0.1,0.8,0.8,8.9,0.0,0.0,2.1
143,Ivica Zubac,8443140.0,ivica,zubac,Ivica Zubac,LAC,26,19,9,10,25.8,11.8,4.9,7.9,62.7,0.0,0.0,0.0,1.9,3.1,62.1,3.2,5.8,9.0,0.8,1.3,0.1,1.5,2.6,27.3,5.0,0.0,3.3
144,Patrick Williams,8334752.0,patrick,williams,Patrick Williams,CHI,22,21,7,14,24.7,8.0,3.0,7.2,40.8,1.0,3.1,31.8,1.1,1.5,75.0,1.0,2.8,3.9,1.2,1.1,1.0,0.9,1.5,19.1,0.0,0.0,0.0
145,Cory Joseph,8208979.0,cory,joseph,Cory Joseph,GSW,32,10,2,8,10.8,2.0,0.6,2.5,24.0,0.4,1.8,22.2,0.4,0.7,57.1,0.2,0.7,0.9,2.1,0.5,0.3,0.1,1.0,6.9,0.0,0.0,1.3
146,Scottie Barnes,8175738.0,scottie,barnes,Scottie Barnes,TOR,22,20,9,11,34.8,19.6,7.3,15.7,46.6,2.0,5.1,38.2,3.1,4.0,77.2,2.7,6.4,9.1,5.5,2.3,1.8,1.3,2.1,45.6,8.0,1.0,-1.6
147,Darius Garland,7906762.0,darius,garland,Darius Garland,CLE,23,15,9,6,33.4,19.3,7.0,15.1,46.3,1.6,4.8,33.3,3.7,4.5,82.1,0.5,2.1,2.7,5.9,4.3,1.5,0.3,1.5,32.4,0.0,0.0,2.6
148,Chris Boucher,7883315.0,chris,boucher,Chris Boucher,TOR,30,18,7,11,14.9,6.9,2.2,4.8,46.5,0.8,1.8,42.4,1.7,2.1,81.6,1.3,2.6,3.9,0.4,0.4,0.4,0.5,1.8,14.6,0.0,0.0,0.8
149,Zach Collins,7860855.0,zach,collins,Zach Collins,SAS,26,19,3,16,29.1,13.8,5.2,10.5,49.2,1.1,4.1,27.3,2.4,3.0,80.7,1.9,4.1,6.0,3.9,2.8,0.7,0.7,3.5,28.5,1.0,0.0,-6.7
150,Wendell Carter,7771047.0,wendell,carter,Wendell Carter Jr.,ORL,24,5,3,2,29.4,9.4,3.4,9.0,37.8,1.0,3.2,31.3,1.6,2.8,57.1,2.2,6.4,8.6,1.6,1.6,0.6,0.4,2.8,23.5,1.0,0.0,0.2
151,Isaac Okoro,7547229.0,isaac,okoro,Isaac Okoro,CLE,22,11,5,6,24.3,7.5,2.9,5.8,50.0,0.7,1.9,38.1,0.9,1.4,66.7,1.3,2.5,3.7,1.7,0.8,1.1,0.5,2.5,18.6,0.0,0.0,-2.6
152,Jalen Suggs,7403713.0,jalen,suggs,Jalen Suggs,ORL,22,19,13,6,26.9,12.8,4.4,9.7,45.4,1.6,4.4,36.9,2.3,2.8,81.5,0.7,2.9,3.6,2.7,2.1,1.9,0.6,3.0,26.6,0.0,0.0,2.0
153,Cameron Payne,7299365.0,cameron,payne,Cameron Payne,MIL,29,20,14,6,17.2,6.5,2.4,5.0,48.5,1.3,2.9,44.8,0.4,0.4,100.0,0.1,1.4,1.4,2.4,0.8,0.4,0.1,2.2,12.4,0.0,0.0,0.2
154,Collin Sexton,7130549.0,collin,sexton,Collin Sexton,UTA,24,20,7,13,20.7,12.6,4.3,9.4,45.2,1.2,3.4,33.8,2.9,3.3,87.9,0.9,1.7,2.6,3.2,2.1,0.4,0.2,1.7,20.2,0.0,0.0,-1.5
155,Onyeka Okongwu,6854980.0,onyeka,okongwu,Onyeka Okongwu,ATL,22,19,9,10,23.3,8.8,3.2,5.6,57.0,0.3,1.1,23.8,2.2,2.5,85.4,2.5,4.1,6.6,1.4,0.8,0.5,0.8,2.7,22.1,2.0,0.0,1.0
156,Justin Holiday,6745085.0,justin,holiday,Justin Holiday,DEN,34,12,7,5,14.5,4.8,1.8,3.2,57.9,1.2,2.3,51.9,0.0,0.0,0.0,0.3,1.5,1.8,1.3,0.3,0.5,0.0,1.3,10.1,0.0,0.0,5.4
157,Josh Giddey,6724400.0,josh,giddey,Josh Giddey,OKC,21,19,13,6,26.3,12.0,5.1,11.9,42.7,0.7,2.2,31.0,1.1,1.4,77.8,1.5,4.2,5.7,4.2,2.7,0.7,0.5,1.3,26.1,1.0,0.0,1.3
158,Kevin Knox,6564912.0,kevin,knox,Kevin Knox II,DET,24,6,0,6,20.7,8.8,3.5,6.8,51.2,1.5,3.5,42.9,0.3,0.5,66.7,0.8,2.7,3.5,0.5,1.0,0.7,0.2,2.0,15.3,1.0,0.0,-3.7
159,Coby White,6555683.0,coby,white,Coby White,CHI,23,21,7,14,33.2,15.0,5.3,12.4,42.7,2.9,7.1,40.3,1.6,1.9,84.6,0.4,2.8,3.1,4.2,1.9,0.9,0.3,2.9,26.8,0.0,0.0,-2.3
160,Killian Hayes,6258004.0,killian,hayes,Killian Hayes,DET,22,19,2,17,26.9,9.5,3.8,8.8,42.9,0.9,2.8,32.1,1.1,1.6,66.7,0.3,2.6,2.8,4.3,0.8,1.2,0.7,2.1,24.3,0.0,0.0,-4.2
161,Mikal Bridges,6241210.0,mikal,bridges,Mikal Bridges,BKN,27,19,10,9,35.0,22.8,8.3,17.2,48.0,2.1,5.9,35.7,4.2,4.9,85.1,1.2,5.1,6.2,3.9,2.5,1.1,0.5,1.8,38.3,3.0,0.0,1.4
162,Shai Gilgeous-Alexander,6171369.0,shai,gilgeous-alexander,Shai Gilgeous-Alexander,OKC,25,18,13,5,34.5,29.9,10.9,20.2,53.8,1.3,3.5,36.5,6.8,7.3,93.9,0.8,4.9,5.7,6.3,2.2,2.4,0.9,2.4,54.0,3.0,0.0,9.1
163,Jonathan Kuminga,6138609.0,jonathan,kuminga,Jonathan Kuminga,GSW,21,19,8,11,19.8,11.0,3.9,8.8,44.9,0.6,2.3,25.0,2.5,3.7,68.6,0.7,2.3,3.0,1.0,1.4,0.5,0.4,2.3,17.4,0.0,0.0,1.3
164,Miles Bridges,6088224.0,miles,bridges,Miles Bridges,CHA,25,8,3,5,36.3,20.5,7.4,14.8,50.0,2.0,4.5,44.4,3.8,4.5,83.3,0.9,6.1,7.0,2.8,1.6,1.3,0.4,2.1,36.3,3.0,0.0,-5.8
165,Jaxson Hayes,6006008.0,jaxson,hayes,Jaxson Hayes,LAL,23,18,12,6,10.9,3.2,1.3,1.8,69.7,0.0,0.2,0.0,0.7,1.2,57.1,0.4,1.2,1.6,0.4,0.7,0.2,0.5,1.8,7.1,0.0,0.0,-2.4
166,Pat Connaughton,5989223.0,pat,connaughton,Pat Connaughton,MIL,30,18,13,5,23.1,5.8,2.1,5.0,42.2,1.1,3.3,33.9,0.4,0.7,66.7,0.7,2.8,3.5,2.0,0.8,0.5,0.2,1.1,14.2,0.0,0.0,0.0
167,Kris Dunn,5971363.0,kris,dunn,Kris Dunn,UTA,29,13,4,9,10.3,3.6,1.5,3.4,43.2,0.3,0.7,44.4,0.4,0.6,62.5,0.3,1.5,1.8,1.9,1.2,0.5,0.1,1.3,9.3,0.0,0.0,0.3
168,Michael Porter,5905450.0,michael,porter,Michael Porter Jr.,DEN,25,21,14,7,31.5,17.4,6.7,14.1,47.6,2.9,7.6,38.1,1.1,1.5,74.2,1.7,6.4,8.0,1.8,1.2,0.5,0.8,2.3,32.5,6.0,0.0,4.1
169,Kevon Looney,5815429.0,kevon,looney,Kevon Looney,GSW,27,20,9,11,23.2,5.8,2.4,4.1,58.5,0.0,0.0,0.0,1.0,1.4,70.4,2.9,5.8,8.7,2.8,1.0,0.8,0.4,2.8,22.7,1.0,0.0,-1.5
170,Troy Brown,5806436.0,troy,brown,Troy Brown Jr.,MIN,24,15,12,3,13.8,4.7,1.4,3.3,42.0,0.8,2.1,37.5,1.1,1.3,85.0,0.7,2.1,2.8,0.7,0.5,0.3,0.1,0.8,9.8,0.0,0.0,2.8
171,Obi Toppin,5732989.0,obi,toppin,Obi Toppin,IND,25,18,10,8,24.9,13.1,5.2,8.6,61.0,1.2,3.4,36.1,1.4,1.8,81.3,0.9,2.2,3.1,1.3,0.8,0.7,0.6,2.0,21.8,0.0,0.0,0.7
172,Franz Wagner,5623700.0,franz,wagner,Franz Wagner,ORL,22,20,14,6,32.9,20.7,7.7,16.4,46.6,1.7,5.1,32.7,3.8,4.5,84.3,1.2,4.6,5.8,3.5,1.8,1.1,0.4,2.2,35.5,0.0,0.0,1.8
173,Robin Lopez,5614896.0,robin,lopez,Robin Lopez,MIL,35,3,2,1,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.8,0.0,0.0,-0.7
174,JaVale McGee,5614896.0,javale,mcgee,JaVale McGee,SAC,35,16,9,7,9.8,5.7,2.5,3.6,69.0,0.0,0.1,0.0,0.7,1.2,57.9,1.4,2.4,3.8,0.4,1.1,0.3,0.7,1.3,12.7,0.0,0.0,1.3
175,Danuel House,5612002.0,danuel,house,Danuel House Jr.,PHI,30,10,6,4,12.7,3.8,1.3,3.1,41.9,0.4,1.6,25.0,0.8,1.0,80.0,0.4,1.0,1.4,0.8,0.9,0.5,0.1,1.0,7.6,0.0,0.0,2.7
176,Rui Hachimura,5520746.0,rui,hachimura,Rui Hachimura,LAL,25,12,7,5,23.3,11.8,4.3,8.6,50.5,1.3,2.9,42.9,1.8,2.3,78.6,1.0,2.8,3.8,1.0,1.0,0.9,0.3,1.5,20.4,0.0,0.0,1.6
177,Garrett Temple,5513828.0,garrett,temple,Garrett Temple,TOR,37,5,1,4,3.3,2.2,0.8,1.0,80.0,0.2,0.2,100.0,0.4,0.4,100.0,0.0,0.4,0.4,0.4,0.0,0.2,0.0,0.0,3.9,0.0,0.0,2.2
178,Torrey Craig,5477948.0,torrey,craig,Torrey Craig,CHI,32,21,7,14,21.4,5.4,2.0,4.8,42.0,0.8,2.5,32.7,0.6,0.6,92.3,1.8,3.1,4.9,1.1,0.7,0.6,0.4,2.4,15.3,0.0,0.0,-3.8
179,Bruce Brown,5318544.0,bruce,brown,Bruce Brown,IND,27,18,10,8,31.8,12.7,4.7,9.7,48.9,1.4,3.8,36.2,1.8,2.2,82.5,0.5,3.7,4.2,2.8,1.1,1.1,0.3,2.3,25.0,0.0,0.0,4.1
180,Deni Avdija,5269962.0,deni,avdija,Deni Avdija,WAS,22,19,3,16,26.6,12.3,4.8,9.2,52.6,1.1,2.7,38.5,1.5,1.8,82.9,1.3,3.9,5.3,3.7,1.4,0.8,0.3,2.3,26.0,0.0,0.0,-6.0
181,Donte DiVincenzo,5250860.0,donte,divincenzo,Donte DiVincenzo,NYK,26,19,12,7,20.4,9.2,3.2,7.4,42.6,2.3,5.2,43.4,0.6,0.9,64.7,0.8,2.1,2.8,1.7,1.1,0.9,0.3,1.4,17.8,0.0,0.0,1.2
182,Cam Reddish,5244493.0,cam,reddish,Cam Reddish,LAL,24,17,11,6,23.7,7.2,2.5,5.9,42.0,0.9,2.8,31.9,1.4,1.6,82.1,0.5,2.2,2.7,1.1,0.6,1.5,0.3,1.6,16.8,0.0,0.0,0.4
183,Furkan Korkmaz,5198978.0,furkan,korkmaz,Furkan Korkmaz,PHI,26,14,9,5,7.4,2.2,0.8,2.1,36.7,0.3,1.1,26.7,0.4,0.5,71.4,0.1,0.5,0.6,0.4,0.4,0.6,0.0,0.5,5.0,0.0,0.0,2.1
184,Davion Mitchell,5169298.0,davion,mitchell,Davion Mitchell,SAC,25,14,7,7,16.9,5.1,1.8,4.9,36.2,0.9,2.9,29.3,0.6,0.6,100.0,0.1,1.1,1.2,2.6,0.9,0.4,0.1,1.6,11.1,0.0,0.0,-5.9
185,Jeff Green,5053407.0,jeff,green,Jeff Green,HOU,37,17,8,9,14.5,5.9,2.0,3.7,54.0,0.4,1.2,33.3,1.5,2.0,76.5,0.8,1.5,2.2,0.6,0.6,0.2,0.4,1.1,10.7,0.0,0.0,0.5
186,Jalen Smith,5006241.0,jalen,smith,Jalen Smith,IND,23,14,8,6,15.4,10.0,3.8,5.4,70.7,1.0,1.5,66.7,1.4,1.9,74.1,1.4,4.1,5.5,0.9,1.1,0.4,0.3,2.1,18.7,1.0,0.0,-1.3
187,Lonnie Walker,4994895.0,lonnie,walker,Lonnie Walker IV,BKN,24,17,9,8,21.3,14.6,5.2,10.6,48.9,2.6,5.6,46.3,1.7,2.2,76.3,0.2,2.5,2.6,1.6,1.5,0.6,0.4,0.9,21.8,0.0,0.0,3.1
188,Cameron Johnson,4982659.0,cameron,johnson,Cameron Johnson,BKN,27,12,6,6,29.2,15.1,5.5,12.1,45.5,2.4,6.4,37.7,1.7,2.0,83.3,2.0,3.9,5.9,2.9,1.4,0.8,0.1,1.8,27.9,1.0,0.0,4.8
189,Ziaire Williams,4910833.0,ziaire,williams,Ziaire Williams,MEM,22,17,5,12,22.3,8.7,3.1,7.8,39.1,1.4,3.8,35.4,1.2,1.4,87.5,0.7,3.8,4.5,1.4,1.4,0.5,0.3,2.0,17.3,1.0,0.0,-7.3
190,Bobby Portis,4882265.0,bobby,portis,Bobby Portis,MIL,28,20,14,6,23.9,11.3,4.7,9.8,47.4,0.8,2.6,29.4,1.3,1.7,75.8,1.3,5.4,6.7,1.2,0.9,0.9,0.5,2.3,24.3,2.0,0.0,2.6
191,Kevin Huerter,4776432.0,kevin,huerter,Kevin Huerter,SAC,25,17,10,7,27.7,13.0,4.8,10.7,45.1,2.6,6.7,38.6,0.8,0.9,81.3,0.7,4.0,4.7,3.1,0.9,0.8,0.4,2.3,25.8,0.0,0.0,-0.1
192,Devin Vassell,4755997.0,devin,vassell,Devin Vassell,SAS,23,14,3,11,28.1,18.3,6.6,13.3,49.5,2.7,6.6,40.9,2.4,3.1,79.1,0.4,2.8,3.2,2.7,1.5,1.0,0.1,1.1,27.9,0.0,0.0,-5.4
193,James Bouknight,4665305.0,james,bouknight,James Bouknight,CHA,23,1,0,1,4.9,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,-1.0
194,Jevon Carter,4612242.0,jevon,carter,Jevon Carter,CHI,28,21,7,14,14.5,5.5,2.1,5.4,39.5,1.2,3.3,36.2,0.0,0.0,0.0,0.1,0.5,0.6,1.2,0.7,0.5,0.3,1.1,9.7,0.0,0.0,0.4
195,Josh Okogie,4590631.0,josh,okogie,Josh Okogie,PHX,25,20,12,8,22.1,7.0,2.1,4.9,42.9,0.6,2.2,25.6,2.3,2.9,77.6,1.8,1.9,3.7,1.1,0.9,1.0,0.5,1.4,16.3,0.0,0.0,1.6
196,Grayson Allen,4553338.0,grayson,allen,Grayson Allen,PHX,28,18,11,7,32.8,11.8,4.0,8.2,48.6,2.2,4.8,46.5,1.6,1.8,87.9,0.8,3.8,4.6,2.9,1.6,0.6,0.4,2.3,23.2,0.0,0.0,1.9
197,Jarred Vanderbilt,4548066.0,jarred,vanderbilt,Jarred Vanderbilt,LAL,24,1,1,0,13.7,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,6.3,0.0,0.0,2.0
198,Tyrese Haliburton,4518419.0,tyrese,haliburton,Tyrese Haliburton,IND,23,16,9,7,33.9,27.0,9.3,17.8,51.9,3.9,8.8,44.7,4.6,5.2,88.0,0.4,3.2,3.6,11.8,2.5,1.1,0.7,1.1,51.8,13.0,0.0,4.4
199,Tyler Herro,4496723.0,tyler,herro,Tyler Herro,MIA,23,8,4,4,34.0,22.9,8.5,19.0,44.7,3.1,7.6,41.0,2.8,3.1,88.0,0.4,4.6,5.0,4.6,2.5,1.4,0.0,1.6,37.4,1.0,0.0,-1.4
200,Dorian Finney-Smith,4491917.0,dorian,finney-smith,Dorian Finney-Smith,BKN,30,18,9,9,31.4,11.0,4.1,8.8,46.5,2.7,6.0,45.4,0.1,0.2,33.3,2.1,3.4,5.5,1.4,0.9,0.5,0.7,2.3,22.3,0.0,0.0,-4.3
