,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
214,Cory Joseph,5308575.0,cory,joseph,Cory Joseph,DET,31,62,12,50,19.8,6.9,2.4,5.7,42.7,1.1,2.9,38.9,0.9,1.2,79.2,0.3,1.4,1.7,3.5,0.9,0.5,0.1,1.4,15.4,0.0,0.0,-1.8
215,Garrett Temple,5308575.0,garrett,temple,Garrett Temple,NOP,37,25,16,9,6.5,2.0,0.7,1.8,40.0,0.4,1.0,42.3,0.1,0.2,75.0,0.2,0.5,0.7,0.5,0.2,0.4,0.1,0.6,4.8,0.0,0.0,-0.7
216,Torrey Craig,5274030.0,torrey,craig,Torrey Craig,PHX,32,79,44,35,24.7,7.4,2.9,6.3,45.6,1.3,3.2,39.5,0.4,0.6,71.1,1.8,3.6,5.4,1.5,0.9,0.6,0.8,2.3,19.5,4.0,0.0,-2.2
217,Jeremy Sochan,5213864.0,jeremy,sochan,Jeremy Sochan,SAS,20,56,15,41,26.0,11.0,4.5,9.9,45.3,0.6,2.4,24.6,1.4,2.1,69.8,1.7,3.6,5.3,2.5,1.7,0.8,0.4,2.5,22.9,2.0,0.0,-4.2
218,Nickeil Alexander-Walker,5158377.0,nickeil,alexander-walker,Nickeil Alexander-Walker,MIN,24,59,29,30,15.0,6.2,2.2,5.0,44.4,1.0,2.7,38.4,0.7,1.0,66.7,0.3,1.5,1.7,1.8,0.9,0.5,0.4,1.5,12.7,0.0,0.0,-0.9
219,Furkan Korkmaz,5148458.0,furkan,korkmaz,Furkan Korkmaz,PHI,25,37,24,13,9.6,3.8,1.3,3.0,43.2,0.5,1.2,39.1,0.7,1.0,72.2,0.2,1.0,1.1,0.6,0.6,0.3,0.1,0.5,6.4,0.0,0.0,0.1
220,Deni Avdija,5062129.0,deni,avdija,Deni Avdija,WAS,22,76,33,43,26.6,9.2,3.3,7.6,43.7,0.9,3.1,29.7,1.6,2.2,73.9,1.0,5.4,6.4,2.8,1.6,0.9,0.4,2.8,23.1,11.0,0.0,-0.7
221,Davion Mitchell,4977118.0,davion,mitchell,Davion Mitchell,SAC,24,80,47,33,18.1,5.6,2.3,5.0,45.4,0.8,2.5,32.0,0.3,0.4,80.6,0.2,1.1,1.3,2.3,0.8,0.6,0.2,1.4,12.1,0.0,0.0,0.0
222,Johnny Davis,4953146.0,johnny,davis,Johnny Davis,WAS,21,28,10,18,15.1,5.8,2.4,6.1,38.6,0.6,2.5,24.3,0.5,1.0,51.9,0.4,2.0,2.3,1.0,0.6,0.4,0.3,1.7,11.4,0.0,0.0,-1.9
223,Ty Jerome,4869357.0,ty,jerome,Ty Jerome,GSW,25,45,22,23,18.1,6.9,2.6,5.4,48.8,0.8,2.0,38.9,0.8,0.9,92.7,0.2,1.6,1.7,3.0,0.7,0.5,0.1,1.4,14.6,0.0,0.0,-2.0
224,Jalen Smith,4808825.0,jalen,smith,Jalen Smith,IND,23,68,31,37,18.8,9.4,3.6,7.5,47.6,0.8,2.8,28.3,1.5,2.0,75.9,1.9,3.9,5.8,1.0,1.1,0.3,0.9,2.3,20.4,7.0,0.0,-1.4
225,Ziaire Williams,4728015.0,ziaire,williams,Ziaire Williams,MEM,21,37,21,16,15.2,5.7,2.3,5.3,42.9,0.7,2.6,25.8,0.5,0.6,77.3,0.4,1.7,2.1,0.9,1.0,0.4,0.2,1.6,10.3,0.0,0.0,-2.1
226,Ousmane Dieng,4705526.0,ousmane,dieng,Ousmane Dieng,OKC,20,39,20,19,14.6,4.9,1.9,4.6,42.0,0.7,2.5,26.5,0.4,0.6,65.2,0.5,2.2,2.7,1.2,0.7,0.4,0.2,1.1,10.9,0.0,0.0,1.0
227,Jeff Green,4633612.0,jeff,green,Jeff Green,DEN,36,56,33,23,19.5,7.8,2.9,5.9,48.8,0.5,1.9,28.8,1.6,2.1,74.4,0.7,1.9,2.6,1.2,0.8,0.3,0.3,1.8,13.8,0.0,0.0,-3.4
228,Donte DiVincenzo,4633612.0,donte,divincenzo,Donte DiVincenzo,GSW,26,72,42,30,26.3,9.4,3.3,7.5,43.5,2.1,5.3,39.7,0.8,1.0,81.7,1.1,3.4,4.5,3.5,1.6,1.3,0.1,1.8,23.0,4.0,0.0,1.7
229,Devin Vassell,4568742.0,devin,vassell,Devin Vassell,SAS,22,38,12,26,31.0,18.5,6.9,15.7,43.9,2.7,7.0,38.7,2.1,2.6,78.0,0.2,3.7,3.9,3.6,1.5,1.1,0.4,1.5,31.8,0.0,0.0,-7.8
230,Matisse Thybulle,4509561.0,matisse,thybulle,Matisse Thybulle,POR,26,71,38,33,16.9,4.1,1.5,3.6,43.5,0.8,2.1,36.5,0.3,0.4,67.9,0.6,1.4,2.0,0.7,0.3,1.2,0.5,1.6,12.1,0.0,0.0,-0.2
231,Jarred Vanderbilt,4503871.0,jarred,vanderbilt,Jarred Vanderbilt,LAL,24,78,43,35,24.1,7.9,3.2,5.8,54.8,0.4,1.2,32.2,1.2,1.8,69.1,2.2,5.3,7.5,2.4,1.2,1.1,0.3,2.4,23.2,10.0,0.0,-1.3
232,James Bouknight,4491762.0,james,bouknight,James Bouknight,CHA,22,34,9,25,15.2,5.6,2.0,5.7,35.8,1.0,3.2,30.3,0.6,0.9,66.7,0.2,1.9,2.1,1.2,0.9,0.4,0.1,1.4,10.7,0.0,0.0,-2.9
233,Brandon Clarke,4472897.0,brandon,clarke,Brandon Clarke,MEM,26,56,32,24,19.5,10.0,4.1,6.2,65.6,0.0,0.1,16.7,1.8,2.5,71.9,1.6,3.9,5.5,1.3,1.0,0.6,0.7,2.3,21.4,6.0,0.0,-0.3
234,Jalen Williams,4470386.0,jalen,williams,Jalen Williams,OKC,22,75,36,39,30.3,14.1,5.5,10.6,52.1,1.0,2.7,35.6,2.1,2.5,81.2,1.1,3.4,4.5,3.3,1.6,1.4,0.5,2.5,28.3,3.0,0.0,-0.7
235,Grant Williams,4434142.0,grant,williams,Grant Williams,BOS,24,79,55,24,25.9,8.1,2.7,6.0,45.4,1.5,3.7,39.5,1.2,1.5,77.0,1.1,3.5,4.6,1.7,1.0,0.5,0.4,2.4,17.8,3.0,0.0,2.6
236,Darius Bazley,4391252.0,darius,bazley,Darius Bazley,PHX,23,43,19,24,14.3,5.2,1.9,4.3,45.4,0.5,1.2,37.7,0.9,1.6,54.3,0.8,2.4,3.2,0.9,0.6,0.5,0.8,1.0,13.7,0.0,0.0,-1.6
237,Tyrese Haliburton,4340274.0,tyrese,haliburton,Tyrese Haliburton,IND,23,56,28,28,33.6,20.7,7.4,15.0,49.0,2.9,7.2,40.0,3.1,3.6,87.1,0.6,3.1,3.7,10.4,2.5,1.6,0.4,1.2,44.5,32.0,0.0,-0.6
238,Nassir Little,4295408.0,nassir,little,Nassir Little,POR,23,54,22,32,18.1,6.6,2.5,5.6,44.2,1.1,2.9,36.7,0.6,0.9,71.7,0.5,2.1,2.6,0.9,0.7,0.4,0.4,1.2,12.7,0.0,0.0,-3.5
239,Jalen Duren,4246737.0,jalen,duren,Jalen Duren,DET,19,67,16,51,24.9,9.1,3.9,5.9,64.8,0.0,0.0,0.0,1.4,2.3,61.1,3.4,5.5,8.9,1.1,1.4,0.7,0.9,2.7,24.7,19.0,0.0,-4.2
240,Gorgui Dieng,4227127.0,gorgui,dieng,Gorgui Dieng,SAS,33,31,3,28,11.6,3.9,1.5,3.8,38.5,0.7,2.4,28.0,0.3,0.4,76.9,0.9,2.6,3.5,1.7,1.0,0.1,0.5,1.8,11.3,2.0,0.0,-4.9
241,Danuel House,4226884.0,danuel,house,Danuel House Jr.,PHI,30,56,38,18,14.4,4.8,1.7,3.5,47.2,0.7,2.0,33.6,0.8,1.1,75.0,0.2,1.5,1.7,0.8,0.5,0.3,0.2,1.2,8.7,0.0,0.0,-0.3
242,Boban Marjanovic,4223258.0,boban,marjanovic,Boban Marjanovic,HOU,34,31,7,24,5.5,3.3,1.3,1.9,68.3,0.0,0.0,0.0,0.6,0.9,74.1,0.6,1.3,1.9,0.3,0.5,0.2,0.1,0.3,6.3,0.0,0.0,2.1
243,Justise Winslow,4219224.0,justise,winslow,Justise Winslow,POR,27,29,15,14,26.8,6.8,2.8,6.8,40.9,0.5,1.6,31.1,0.7,1.0,71.4,1.7,3.3,5.0,3.4,1.5,1.0,0.4,3.1,20.6,1.0,0.0,-1.3
244,Dylan Windler,4157150.0,dylan,windler,Dylan Windler,CLE,26,3,3,0,3.5,1.7,0.7,1.0,66.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,2.8,0.0,0.0,-0.3
245,Stanley Johnson,4141588.0,stanley,johnson,Stanley Johnson,SAS,27,30,5,25,15.6,5.8,2.2,4.1,53.3,0.6,1.3,45.0,0.9,1.3,66.7,0.7,2.4,3.2,2.2,1.1,0.5,0.2,1.6,14.1,0.0,0.0,-3.1
246,Kira Lewis,4123174.0,kira,lewis,Kira Lewis Jr.,NOP,22,25,11,14,9.4,4.6,1.6,3.5,45.5,0.6,1.4,44.1,0.8,0.9,86.4,0.2,1.1,1.3,0.9,0.4,0.4,0.1,1.0,8.6,0.0,0.0,2.5
247,George Hill,4118767.0,george,hill,George Hill,IND,37,46,27,19,18.1,5.0,1.7,3.6,47.0,0.7,2.1,35.8,0.9,1.2,76.4,0.3,1.5,1.8,2.4,0.7,0.6,0.1,1.2,12.2,0.0,0.0,0.9
248,Terence Davis,4118767.0,terence,davis,Terence Davis,SAC,26,64,38,26,13.1,6.7,2.4,5.7,42.3,1.4,3.8,36.6,0.5,0.7,79.1,0.3,1.9,2.2,1.0,0.8,0.7,0.2,1.6,12.7,0.0,0.0,0.7
249,Chris Duarte,4053855.0,chris,duarte,Chris Duarte,IND,26,46,19,27,19.5,7.9,2.7,7.2,36.9,1.2,3.8,31.6,1.3,1.6,84.7,0.4,2.1,2.5,1.4,0.9,0.5,0.2,1.4,14.3,0.0,0.0,-2.5
250,Alex Len,4034950.0,alex,len,Alex Len,SAC,30,26,15,11,6.2,1.7,0.6,1.2,53.3,0.0,0.1,0.0,0.4,0.6,68.8,0.9,1.4,2.3,0.5,0.6,0.2,0.4,1.1,6.2,0.0,0.0,0.7
251,Ochai Agbaji,4034703.0,ochai,agbaji,Ochai Agbaji,UTA,23,59,29,30,20.5,7.9,2.8,6.5,42.7,1.4,3.9,35.5,0.9,1.2,81.2,0.7,1.3,2.1,1.1,0.7,0.3,0.3,1.7,13.0,0.0,0.0,-0.3
252,Jordan Poole,4017238.0,jordan,poole,Jordan Poole,GSW,24,82,44,38,30.0,20.4,6.7,15.6,43.0,2.6,7.8,33.6,4.4,5.1,87.0,0.4,2.4,2.7,4.5,3.1,0.8,0.3,2.6,30.5,1.0,0.0,-0.1
253,Keldon Johnson,3988020.0,keldon,johnson,Keldon Johnson,SAS,23,63,17,46,32.8,22.0,8.0,17.7,45.2,2.1,6.5,32.9,3.9,5.2,74.9,0.9,4.2,5.0,2.9,2.1,0.7,0.2,2.0,33.0,5.0,0.0,-7.8
254,James Johnson,3955115.0,james,johnson,James Johnson,IND,36,18,7,11,9.0,2.8,1.2,2.7,44.9,0.2,0.8,20.0,0.2,0.4,50.0,0.2,1.4,1.7,0.8,0.4,0.4,0.3,1.8,7.8,0.0,0.0,-0.4
255,Aaron Nesmith,3917318.0,aaron,nesmith,Aaron Nesmith,IND,23,73,30,43,24.9,10.1,3.5,8.1,42.7,1.6,4.3,36.6,1.6,1.9,83.8,0.8,2.9,3.8,1.3,1.0,0.8,0.5,3.2,19.3,1.0,0.0,-2.9
256,Moses Moody,3851211.0,moses,moody,Moses Moody,GSW,21,63,37,26,13.0,4.8,1.7,3.6,47.6,0.8,2.1,36.3,0.6,0.8,69.8,0.4,1.2,1.7,0.8,0.5,0.3,0.1,0.9,8.7,0.0,0.0,-0.1
257,Mark Williams,3832553.0,mark,williams,Mark Williams,CHA,21,43,18,25,19.3,9.0,3.7,5.8,63.7,0.0,0.0,0.0,1.6,2.3,69.1,2.2,4.9,7.1,0.4,0.9,0.7,1.0,2.2,22.3,11.0,0.0,-1.8
258,Cole Anthony,3720976.0,cole,anthony,Cole Anthony,ORL,23,60,28,32,25.9,13.0,4.6,10.2,45.4,1.3,3.4,36.4,2.5,2.8,89.4,0.8,4.0,4.8,3.9,1.5,0.6,0.5,2.6,26.5,1.0,0.0,-0.4
259,Corey Kispert,3658330.0,corey,kispert,Corey Kispert,WAS,24,74,31,43,28.3,11.1,3.9,7.9,49.7,2.2,5.2,42.4,1.0,1.2,85.2,0.4,2.4,2.8,1.2,0.7,0.4,0.1,1.3,17.1,0.0,0.0,-1.7
260,AJ Griffin,3641154.0,aj,griffin,AJ Griffin,ATL,19,72,34,38,19.5,8.9,3.4,7.4,46.5,1.4,3.6,39.0,0.6,0.7,89.4,0.5,1.6,2.1,1.0,0.6,0.6,0.2,1.2,14.6,0.0,0.0,0.9
261,Goran Dragic,3628387.0,goran,dragic,Goran Dragic,MIL,37,58,27,31,15.0,6.3,2.4,5.8,42.1,0.9,2.5,35.9,0.5,0.8,68.9,0.3,1.1,1.4,2.6,1.1,0.2,0.1,1.1,11.7,0.0,0.0,0.1
262,Mike Muscala,3603921.0,mike,muscala,Mike Muscala,BOS,31,63,32,31,15.0,6.1,2.1,4.6,44.9,1.3,3.3,39.1,0.6,0.8,76.9,0.6,2.6,3.2,0.8,0.4,0.2,0.4,1.6,12.6,0.0,0.0,3.2
263,Georges Niang,3567882.0,georges,niang,Georges Niang,PHI,30,78,51,27,19.4,8.2,2.8,6.4,44.2,2.0,4.9,40.1,0.5,0.6,86.7,0.2,2.1,2.4,1.0,0.7,0.4,0.2,1.9,13.5,0.0,0.0,1.0
264,Isaiah Stewart,3535261.0,isaiah,stewart,Isaiah Stewart,DET,22,50,12,38,28.3,11.3,3.9,8.8,44.2,1.3,4.1,32.7,2.2,3.0,73.8,2.3,5.8,8.1,1.4,1.4,0.4,0.7,2.7,25.0,13.0,0.0,-4.5
265,Chuma Okeke,3535261.0,chuma,okeke,Chuma Okeke,ORL,24,27,8,19,19.2,4.7,1.6,4.5,35.2,1.0,3.2,30.2,0.6,0.8,76.2,1.0,2.6,3.6,1.4,0.6,0.7,0.4,1.5,13.8,0.0,0.0,-4.4
266,Amir Coffey,3495867.0,amir,coffey,Amir Coffey,LAC,26,50,26,24,12.5,3.4,1.1,2.9,38.6,0.2,0.8,27.5,1.0,1.3,77.8,0.3,0.7,1.1,1.1,0.4,0.1,0.1,1.0,6.6,0.0,0.0,-2.3
267,Alperen Sengun,3475580.0,alperen,sengun,Alperen Sengun,HOU,20,75,18,57,28.9,14.8,5.9,10.7,55.3,0.3,0.8,33.3,2.7,3.8,71.5,3.2,5.8,9.0,3.9,2.6,0.9,0.9,3.4,34.5,29.0,2.0,-3.8
268,Tari Eason,3458899.0,tari,eason,Tari Eason,HOU,22,82,22,60,21.6,9.3,3.6,8.0,44.8,0.7,2.1,34.3,1.3,1.8,75.2,2.4,3.7,6.0,1.1,1.2,1.2,0.6,2.3,22.1,7.0,0.0,-1.9
269,Aleksej Pokusevski,3358319.0,aleksej,pokusevski,Aleksej Pokusevski,OKC,21,34,16,18,20.6,8.1,3.2,7.3,43.4,1.1,3.1,36.5,0.6,1.0,62.9,1.3,3.4,4.7,1.9,1.3,0.6,1.3,1.7,20.8,3.0,0.0,-5.8
270,Kevin Porter,3313168.0,kevin,porter,Kevin Porter Jr.,HOU,23,59,18,41,34.3,19.2,6.6,15.0,44.2,2.4,6.5,36.6,3.5,4.5,78.4,1.3,4.0,5.3,5.7,3.2,1.4,0.3,2.6,36.0,9.0,1.0,-5.8
271,Trey Murphy,3301727.0,trey,murphy,Trey Murphy III,NOP,23,79,39,40,31.0,14.5,4.9,10.1,48.4,2.6,6.3,40.6,2.2,2.4,90.5,0.7,2.8,3.6,1.4,0.8,1.1,0.5,2.0,25.2,1.0,0.0,0.5
272,Simone Fontecchio,3300293.0,simone,fontecchio,Simone Fontecchio,UTA,27,52,25,27,14.7,6.3,2.2,6.0,36.9,1.2,3.7,33.0,0.7,0.8,79.5,0.6,1.1,1.7,0.8,0.8,0.3,0.2,1.2,10.1,0.0,0.0,-3.9
273,Derrick Jones,3295013.0,derrick,jones,Derrick Jones Jr.,CHI,26,64,29,35,14.0,5.0,1.8,3.6,50.0,0.4,1.3,33.8,1.0,1.3,73.8,0.9,1.5,2.4,0.5,0.4,0.5,0.6,1.3,11.4,0.0,0.0,1.9
274,Andre Drummond,3295013.0,andre,drummond,Andre Drummond,CHI,29,67,32,35,12.7,6.0,2.5,4.1,60.6,0.0,0.0,0.0,1.0,1.9,53.6,2.1,4.6,6.6,0.5,1.1,0.7,0.4,1.7,16.8,8.0,0.0,0.4
275,Dalen Terry,3286158.0,dalen,terry,Dalen Terry,CHI,20,38,19,19,5.6,2.2,0.8,1.9,44.4,0.2,0.7,25.9,0.4,0.6,66.7,0.3,0.7,1.0,0.6,0.2,0.3,0.1,0.6,5.3,0.0,0.0,0.3
276,Sterling Brown,3215317.0,sterling,brown,Sterling Brown,LAL,28,4,2,2,6.1,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.3,2.0,0.5,0.0,0.8,0.0,1.0,5.4,0.0,0.0,-1.0
277,Josh Green,3190397.0,josh,green,Josh Green,DAL,22,60,27,33,25.7,9.1,3.4,6.4,53.7,1.1,2.8,40.2,1.1,1.6,72.3,0.9,2.1,3.0,1.7,1.2,0.7,0.1,2.6,16.5,1.0,0.0,1.3
278,Jake LaRavia,3138129.0,jake,laravia,Jake LaRavia,MEM,21,35,22,13,11.8,3.0,1.1,2.7,38.9,0.7,2.0,33.8,0.2,0.3,77.8,0.5,1.3,1.8,0.6,0.5,0.3,0.1,1.4,6.9,0.0,0.0,-2.2
279,Tre Mann,3136647.0,tre,mann,Tre Mann,OKC,22,67,31,36,17.7,7.7,2.9,7.5,39.3,1.2,3.8,31.5,0.6,0.8,76.4,0.4,1.9,2.3,1.8,0.9,0.6,0.2,1.5,14.5,1.0,1.0,0.9
280,Kevin Knox,3089075.0,kevin,knox,Kevin Knox II,POR,23,63,12,51,15.1,6.6,2.4,5.3,45.8,1.0,3.0,34.9,0.7,1.0,76.7,0.5,2.3,2.8,0.5,0.8,0.4,0.2,1.5,11.7,2.0,0.0,-3.6
281,Saddiq Bey,3046940.0,saddiq,bey,Saddiq Bey,ATL,24,77,24,53,27.6,13.8,4.6,10.9,42.2,2.0,5.4,36.1,2.7,3.1,86.1,1.3,3.4,4.7,1.5,0.9,0.9,0.2,1.6,24.0,4.0,0.0,-1.9
282,Malaki Branham,3012466.0,malaki,branham,Malaki Branham,SAS,20,66,15,51,23.5,10.2,4.1,9.3,44.0,1.2,3.9,30.2,0.9,1.1,82.9,0.4,2.3,2.7,1.9,1.2,0.5,0.1,1.7,17.0,0.0,0.0,-5.5
283,Joe Wieskamp,2995641.0,joe,wieskamp,Joe Wieskamp,TOR,23,9,6,3,5.5,1.0,0.3,1.6,21.4,0.3,1.3,25.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.1,0.0,0.0,0.3,1.9,0.0,0.0,0.2
284,Kai Jones,2995414.0,kai,jones,Kai Jones,CHA,22,46,13,33,11.9,3.4,1.5,2.6,55.8,0.1,0.4,21.1,0.4,0.6,73.1,0.8,1.9,2.7,0.3,0.7,0.4,0.7,1.4,9.5,1.0,0.0,-0.7
285,Blake Griffin,2992130.0,blake,griffin,Blake Griffin,BOS,34,41,27,14,13.9,4.1,1.5,3.2,48.5,0.6,1.6,34.8,0.5,0.8,65.6,1.1,2.6,3.8,1.5,0.5,0.3,0.2,1.8,12.1,0.0,0.0,2.6
286,Robin Lopez,2992130.0,robin,lopez,Robin Lopez,CLE,35,37,25,12,8.1,3.0,1.3,2.0,64.0,0.1,0.1,50.0,0.4,0.5,77.8,0.6,0.8,1.4,0.5,0.7,0.1,0.2,1.2,5.6,0.0,0.0,-1.6
287,Markieff Morris,2992130.0,markieff,morris,Markieff Morris,DAL,33,35,17,18,10.1,3.8,1.3,3.3,40.9,0.8,2.0,39.4,0.3,0.3,100.0,0.4,1.7,2.0,0.9,0.5,0.3,0.1,1.4,8.2,1.0,0.0,0.3
288,Andre Iguodala,2992130.0,andre,iguodala,Andre Iguodala,GSW,39,8,3,5,14.1,2.1,0.9,1.9,46.7,0.1,1.1,11.1,0.3,0.4,66.7,0.4,1.8,2.1,2.4,1.1,0.5,0.4,1.4,9.7,0.0,0.0,4.4
289,Serge Ibaka,2992130.0,serge,ibaka,Serge Ibaka,MIL,33,16,11,5,11.6,4.1,1.6,3.4,48.1,0.4,1.1,33.3,0.5,0.8,61.5,0.9,1.8,2.8,0.3,0.7,0.1,0.4,1.4,8.8,0.0,0.0,-1.6
290,Udonis Haslem,2992130.0,udonis,haslem,Udonis Haslem,MIA,43,7,4,3,10.3,3.9,1.4,4.1,34.5,0.4,1.3,33.3,0.6,0.7,80.0,0.6,1.0,1.6,0.0,0.1,0.1,0.3,1.6,6.9,0.0,0.0,-3.6
291,Wesley Matthews,2992130.0,wesley,matthews,Wesley Matthews,MIL,36,52,37,15,15.8,3.4,1.1,3.1,36.3,0.8,2.4,31.5,0.5,0.5,85.7,0.7,1.5,2.2,0.7,0.3,0.4,0.3,1.4,8.6,0.0,0.0,1.0
292,Austin Rivers,2992130.0,austin,rivers,Austin Rivers,MIN,30,52,25,27,19.5,4.9,1.8,4.0,43.5,0.8,2.4,35.0,0.6,0.8,76.9,0.1,1.5,1.6,1.4,0.4,0.5,0.1,1.5,10.4,0.0,0.0,-2.7
293,Bismack Biyombo,2992130.0,bismack,biyombo,Bismack Biyombo,PHX,30,61,33,28,14.3,4.3,2.0,3.4,57.8,0.0,0.0,0.0,0.4,1.1,35.7,1.5,2.8,4.3,0.9,0.8,0.3,1.4,1.9,15.2,3.0,0.0,0.8
294,Taj Gibson,2992130.0,taj,gibson,Taj Gibson,WAS,38,49,21,28,9.8,3.4,1.3,2.6,52.0,0.2,0.5,33.3,0.6,0.9,71.4,0.7,1.2,1.9,0.7,0.5,0.3,0.2,1.7,7.9,0.0,0.0,-0.1
295,Precious Achiuwa,2924489.0,precious,achiuwa,Precious Achiuwa,TOR,23,55,30,25,20.7,9.2,3.6,7.3,48.5,0.5,2.0,26.9,1.6,2.3,70.2,1.8,4.1,6.0,0.9,1.1,0.6,0.5,1.9,20.0,10.0,0.0,-0.7
296,Christian Braun,2891992.0,christian,braun,Christian Braun,DEN,22,76,49,27,15.5,4.7,1.9,3.8,49.5,0.4,1.3,35.4,0.5,0.8,62.5,0.6,1.8,2.4,0.8,0.5,0.5,0.2,1.3,10.6,0.0,0.0,-1.5
297,Jordan Nwora,2883136.0,jordan,nwora,Jordan Nwora,IND,24,62,36,26,19.2,8.7,3.1,7.2,43.6,1.4,3.4,40.8,1.1,1.4,79.1,0.8,2.9,3.7,1.4,1.1,0.4,0.2,1.2,16.1,1.0,0.0,-4.1
298,Jalen Johnson,2875558.0,jalen,johnson,Jalen Johnson,ATL,21,70,35,35,14.9,5.6,2.3,4.6,49.1,0.4,1.5,28.8,0.7,1.1,62.8,0.7,3.3,4.0,1.2,0.6,0.5,0.5,1.6,14.8,1.0,0.0,-0.1
299,Tyrese Maxey,2807845.0,tyrese,maxey,Tyrese Maxey,PHI,22,60,39,21,33.6,20.3,7.3,15.2,48.1,2.7,6.2,43.4,3.0,3.6,84.5,0.4,2.6,2.9,3.5,1.3,0.8,0.1,2.2,30.6,0.0,0.0,4.0
300,Bruno Fernando,2798075.0,bruno,fernando,Bruno Fernando,ATL,24,39,13,26,10.4,3.9,1.5,2.9,52.7,0.0,0.1,0.0,0.9,1.3,70.0,1.4,2.1,3.5,0.8,0.6,0.2,0.9,1.9,11.8,1.0,0.0,-1.9
301,Walker Kessler,2776460.0,walker,kessler,Walker Kessler,UTA,21,74,34,40,23.0,9.2,4.0,5.6,72.0,0.0,0.0,33.3,1.1,2.1,51.6,3.1,5.3,8.4,0.9,0.8,0.4,2.3,2.3,27.9,20.0,0.0,1.0
302,Keon Johnson,2760644.0,keon,johnson,Keon Johnson,POR,21,40,13,27,10.4,4.7,1.7,4.5,37.6,0.7,2.0,34.6,0.7,1.0,65.9,0.3,0.8,1.1,1.5,1.1,0.5,0.2,1.1,9.1,0.0,0.0,-3.8
303,Charles Bassey,2754159.0,charles,bassey,Charles Bassey,SAS,22,35,9,26,14.5,5.7,2.5,3.9,64.4,0.1,0.2,37.5,0.6,1.1,59.5,2.1,3.4,5.5,1.4,1.2,0.5,0.9,2.1,17.4,0.0,0.0,-0.9
304,Matthew Dellavedova,2706644.0,matthew,dellavedova,Matthew Dellavedova,SAC,32,32,19,13,6.6,1.5,0.5,1.6,34.0,0.3,0.8,33.3,0.1,0.2,57.1,0.0,0.4,0.4,1.3,0.3,0.2,0.0,0.6,4.2,0.0,0.0,-1.6
305,Trey Lyles,2702940.0,trey,lyles,Trey Lyles,SAC,27,74,43,31,16.9,7.6,2.5,5.5,45.8,1.2,3.2,36.3,1.4,1.7,81.5,0.9,3.1,4.1,0.9,0.9,0.4,0.4,1.3,15.3,1.0,0.0,1.4
306,Zeke Nnaji,2695527.0,zeke,nnaji,Zeke Nnaji,DEN,22,53,34,19,13.7,5.2,2.1,3.7,56.1,0.3,1.2,26.2,0.8,1.2,64.5,1.2,1.4,2.6,0.3,0.6,0.3,0.4,2.0,10.5,1.0,0.0,-1.8
307,David Roddy,2665501.0,david,roddy,David Roddy,MEM,22,70,44,26,18.0,6.7,2.6,6.0,42.9,0.9,3.0,30.7,0.6,0.9,63.1,0.7,2.0,2.8,0.8,0.8,0.4,0.3,1.5,12.5,0.0,0.0,-0.9
308,Isaiah Jackson,2650179.0,isaiah,jackson,Isaiah Jackson,IND,21,63,24,39,16.5,7.2,2.8,5.0,56.3,0.0,0.2,14.3,1.5,2.3,65.1,1.8,2.7,4.5,0.8,0.8,0.5,1.5,2.4,18.9,5.0,0.0,-2.0
309,MarJon Beauchamp,2558990.0,marjon,beauchamp,MarJon Beauchamp,MIL,22,52,34,18,13.5,5.1,1.8,4.7,39.5,0.9,2.7,33.1,0.5,0.7,73.0,0.7,1.5,2.2,0.7,0.9,0.4,0.1,1.3,9.5,0.0,0.0,-1.9
310,Usman Garuba,2544533.0,usman,garuba,Usman Garuba,HOU,21,75,21,54,12.9,3.0,1.1,2.4,48.6,0.3,0.8,40.7,0.4,0.6,61.7,1.6,2.5,4.1,0.9,0.6,0.6,0.4,1.8,11.5,0.0,0.0,-3.4
311,Raul Neto,2536635.0,raul,neto,Raul Neto,CLE,31,48,31,17,10.5,3.3,1.2,2.3,51.8,0.3,0.9,28.6,0.6,0.7,91.2,0.2,0.8,1.0,1.6,0.5,0.4,0.1,1.0,7.7,0.0,0.0,0.2
312,Frank Kaminsky,2536635.0,frank,kaminsky,Frank Kaminsky,HOU,30,36,13,23,6.5,2.5,0.9,1.8,49.2,0.4,0.9,39.4,0.4,0.4,87.5,0.2,1.3,1.4,0.9,0.3,0.2,0.1,0.6,6.1,0.0,0.0,-0.1
313,Montrezl Harrell,2536635.0,montrezl,harrell,Montrezl Harrell,PHI,29,57,35,22,11.9,5.6,2.2,3.7,59.8,0.0,0.1,0.0,1.2,1.8,69.3,1.2,1.6,2.8,0.6,0.6,0.3,0.4,1.3,11.4,1.0,0.0,0.3
314,Willy Hernangomez,2516135.0,willy,hernangomez,Willy Hernangomez,NOP,29,38,23,15,12.0,6.9,2.3,4.4,52.7,0.1,0.3,27.3,2.1,2.7,77.9,1.5,3.2,4.7,0.9,1.0,0.4,0.3,1.7,15.2,2.0,0.0,0.5
