,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
100,Kentavious Caldwell-Pope,14288711.0,kentavious,caldwell-pope,Kentavious Caldwell-Pope,LAL,28,67,39,28,28.4,9.7,3.3,7.6,43.1,1.8,4.4,41.0,1.4,1.7,86.6,0.4,2.3,2.7,1.9,1.0,0.9,0.4,1.7,18.8,1.0,0.0,2.1
101,Larry Nance Jr,13857993.0,larry,nance,Larry Nance Jr.,CLE,28,35,13,22,31.2,9.3,3.7,7.8,47.1,1.2,3.3,36.0,0.9,1.4,61.2,1.5,5.2,6.7,3.1,1.6,1.7,0.5,2.1,27.1,5.0,0.0,-3.9
102,Nicolas Batum,13738622.0,nicolas,batum,Nicolas Batum,LAC,32,67,44,23,27.4,8.1,2.9,6.1,46.4,1.6,4.1,40.4,0.7,0.9,82.8,0.7,4.0,4.7,2.2,0.8,1.0,0.6,1.5,21.0,1.0,0.0,5.1
103,Jordan Clarkson,13610528.0,jordan,clarkson,Jordan Clarkson,UTA,29,68,49,19,26.7,18.4,6.7,15.8,42.5,3.1,8.8,34.7,1.9,2.1,89.6,0.7,3.3,4.0,2.5,1.7,0.9,0.1,1.6,28.4,0.0,0.0,4.4
104,Spencer Dinwiddie,13556143.0,spencer,dinwiddie,Spencer Dinwiddie,BKN,28,3,2,1,21.4,6.7,2.0,5.3,37.5,0.7,2.3,28.6,2.0,2.0,100.0,0.0,4.3,4.3,3.0,1.7,0.7,0.3,1.3,17.7,0.0,0.0,14.0
105,Dillon Brooks,13492176.0,dillon,brooks,Dillon Brooks,MEM,25,67,36,31,29.8,17.2,6.4,15.4,41.9,1.9,5.6,34.4,2.4,2.9,81.5,0.8,2.1,2.9,2.3,1.8,1.2,0.4,3.5,27.1,0.0,0.0,2.3
106,Dwight Powell,13113596.0,dwight,powell,Dwight Powell,DAL,29,58,36,22,16.6,5.9,2.1,3.3,61.9,0.1,0.4,23.8,1.7,2.1,78.2,1.4,2.7,4.0,1.1,0.7,0.6,0.5,2.3,15.1,1.0,0.0,1.3
107,Lonzo Ball,13023242.0,lonzo,ball,Lonzo Ball,NOP,23,55,23,32,31.8,14.6,5.3,12.7,41.4,3.1,8.3,37.8,0.9,1.2,78.1,0.6,4.2,4.8,5.7,2.2,1.5,0.6,1.9,32.9,5.0,1.0,0.9
108,Josh Richardson,12860117.0,josh,richardson,Josh Richardson,DAL,27,59,35,24,30.3,12.1,4.5,10.5,42.7,1.5,4.5,33.0,1.7,1.8,91.7,0.9,2.4,3.3,2.6,1.3,1.0,0.4,2.2,23.0,0.0,0.0,-0.8
109,Norman Powell,12860117.0,norman,powell,Norman Powell,POR,28,69,32,37,32.0,18.6,6.3,13.3,47.7,2.5,6.0,41.1,3.4,3.9,87.1,0.6,2.5,3.1,1.9,1.7,1.2,0.3,2.3,27.8,0.0,0.0,1.1
110,Jeremy Lamb,12427004.0,jeremy,lamb,Jeremy Lamb,IND,29,36,16,20,21.3,10.1,3.3,7.7,43.5,1.4,3.6,40.6,2.0,2.1,94.7,0.7,2.9,3.6,1.5,0.6,0.9,0.6,2.0,20.8,0.0,0.0,-0.4
111,DeAndre Jordan,12279866.0,deandre,jordan,DeAndre Jordan,BKN,32,57,37,20,21.9,7.5,3.3,4.4,76.3,0.0,0.0,0.0,0.8,1.6,50.0,2.1,5.4,7.5,1.6,1.5,0.3,1.1,2.0,21.7,6.0,0.0,-0.7
112,Joe Ingles,12265615.0,joe,ingles,Joe Ingles,UTA,33,67,47,20,27.9,12.1,4.1,8.4,48.9,2.7,6.1,45.1,1.1,1.3,84.4,0.4,3.2,3.6,4.7,1.7,0.7,0.2,1.8,24.4,2.0,0.0,6.8
113,Zion Williamson,12125773.0,zion,williamson,Zion Williamson,NOP,20,61,29,32,33.2,27.0,10.4,17.0,61.1,0.2,0.6,29.4,6.0,8.7,69.8,2.7,4.5,7.2,3.7,2.7,0.9,0.6,2.2,43.2,14.0,0.0,1.5
114,Paul Millsap,11953594.0,paul,millsap,Paul Millsap,DEN,36,56,38,18,20.8,9.0,3.4,7.2,47.6,0.9,2.6,34.3,1.3,1.8,72.4,1.4,3.3,4.7,1.8,0.9,0.9,0.6,2.0,21.0,2.0,0.0,1.8
115,Rodney Hood,11891400.0,rodney,hood,Rodney Hood,TOR,28,55,29,26,17.1,4.5,1.7,4.7,36.2,0.6,2.1,30.1,0.4,0.5,85.7,0.4,1.5,1.9,1.0,0.7,0.4,0.1,1.3,9.2,0.0,0.0,-2.4
116,Deandre Ayton,11856782.0,deandre,ayton,Deandre Ayton,PHX,22,69,48,21,30.6,14.4,6.2,10.0,62.6,0.1,0.3,20.0,1.9,2.5,76.9,3.3,7.2,10.5,1.4,1.5,0.6,1.2,2.8,33.1,33.0,0.0,4.0
117,Tomas Satoransky,11835242.0,tomas,satoransky,Tomas Satoransky,CHI,29,58,25,33,22.5,7.7,2.9,5.7,51.4,0.7,2.0,35.6,1.2,1.4,84.8,0.5,1.9,2.4,4.7,1.7,0.7,0.2,1.5,18.8,1.0,0.0,0.0
118,Jayson Tatum,11713481.0,jayson,tatum,Jayson Tatum,BOS,23,64,34,30,35.8,26.4,9.5,20.6,45.9,2.9,7.6,38.6,4.6,5.3,86.8,0.8,6.6,7.4,4.3,2.7,1.2,0.5,1.9,44.1,15.0,1.0,2.5
119,Anthony Edwards,11548166.0,anthony,edwards,Anthony Edwards,MIN,19,72,23,49,32.1,19.3,7.0,16.8,41.7,2.4,7.2,32.9,2.9,3.8,77.6,0.8,3.8,4.7,2.9,2.2,1.1,0.5,1.8,32.0,3.0,0.0,-3.2
120,Al-Farouq Aminu,11504920.0,al-farouq,aminu,Al-Farouq Aminu,CHI,30,23,5,18,18.9,4.4,1.7,4.3,38.4,0.3,1.6,21.6,0.8,1.0,81.8,1.0,3.8,4.8,1.3,1.2,0.8,0.4,1.3,14.6,1.0,0.0,-2.3
121,Dante Exum,11361832.0,dante,exum,Dante Exum,HOU,25,6,3,3,19.4,3.8,1.7,4.3,38.5,0.3,1.8,18.2,0.2,0.3,50.0,0.3,2.5,2.8,2.2,1.2,0.7,0.3,1.5,12.3,0.0,0.0,1.0
122,George Hill,11350709.0,george,hill,George Hill,PHI,35,30,16,14,22.4,8.7,3.2,6.6,48.2,1.0,2.7,38.8,1.3,1.7,80.0,0.5,1.5,2.0,2.4,1.0,0.8,0.2,1.0,16.6,0.0,0.0,-0.3
123,De'Anthony Melton,11328353.0,de'anthony,melton,De'Anthony Melton,MEM,23,52,27,25,20.1,9.1,3.3,7.6,43.8,1.7,4.1,41.2,0.8,1.0,80.4,0.6,2.5,3.1,2.5,1.3,1.2,0.6,1.6,20.6,1.0,0.0,2.3
124,Kyle Anderson,11249516.0,kyle,anderson,Kyle Anderson,MEM,27,69,36,33,27.4,12.4,4.5,9.5,46.8,1.4,3.8,36.0,2.1,2.7,78.3,0.8,5.0,5.7,3.6,1.2,1.2,0.8,1.7,29.6,3.0,0.0,0.7
125,Meyers Leonard,11125127.0,meyers,leonard,Meyers Leonard,MIA,29,3,2,1,9.8,3.3,1.0,2.3,42.9,1.0,2.3,42.9,0.3,0.7,50.0,0.0,2.3,2.3,0.7,0.7,0.0,0.0,1.7,6.5,0.0,0.0,-1.3
126,Tristan Thompson,10957067.0,tristan,thompson,Tristan Thompson,BOS,30,54,27,27,23.8,7.6,3.1,6.0,51.8,0.0,0.1,0.0,1.3,2.2,59.2,3.1,5.0,8.1,1.2,1.1,0.4,0.6,2.2,21.2,5.0,0.0,0.4
127,Serge Ibaka,10957067.0,serge,ibaka,Serge Ibaka,LAC,31,41,24,17,23.3,11.1,4.5,8.9,51.0,1.0,2.8,33.9,1.0,1.3,81.1,1.8,4.9,6.7,1.8,1.1,0.2,1.1,1.9,24.9,5.0,0.0,3.8
128,Montrezl Harrell,10957067.0,montrezl,harrell,Montrezl Harrell,LAL,27,69,41,28,22.9,13.5,5.4,8.7,62.2,0.0,0.1,0.0,2.6,3.7,70.7,2.3,3.9,6.2,1.1,1.1,0.7,0.7,1.9,25.6,8.0,0.0,0.6
129,Jae Crowder,10957067.0,jae,crowder,Jae Crowder,PHX,30,60,42,18,27.5,10.1,3.3,8.2,40.4,2.5,6.3,38.9,1.0,1.3,76.0,0.5,4.2,4.7,2.1,0.9,0.8,0.5,2.1,21.7,0.0,0.0,3.6
130,Derrick Jones,10957067.0,derrick,jones,Derrick Jones Jr.,POR,24,58,32,26,22.7,6.8,2.5,5.2,48.4,0.7,2.3,31.6,1.0,1.6,64.8,1.3,2.2,3.5,0.8,0.6,0.6,0.9,2.2,16.4,0.0,0.0,-1.1
131,Derrick Favors,10957067.0,derrick,favors,Derrick Favors,UTA,29,68,49,19,15.3,5.4,2.3,3.6,63.8,0.0,0.0,0.0,0.9,1.2,73.8,2.0,3.5,5.5,0.6,0.5,0.5,1.0,2.1,16.9,1.0,0.0,0.5
132,Dario Saric,10947599.0,dario,saric,Dario Saric,PHX,27,50,37,13,17.4,8.7,3.1,6.8,44.7,0.9,2.7,34.8,1.7,2.0,84.8,0.9,2.9,3.8,1.3,1.1,0.6,0.1,1.9,16.2,0.0,0.0,4.4
133,Ja Morant,10849130.0,ja,morant,Ja Morant,MEM,21,63,33,30,32.6,19.1,6.8,15.2,44.9,1.2,3.8,30.3,4.3,5.9,72.8,0.9,3.1,4.0,7.4,3.2,0.9,0.2,1.4,35.1,14.0,1.0,1.7
134,Delon Wright,10651718.0,delon,wright,Delon Wright,SAC,29,63,21,42,27.7,10.2,3.8,8.2,46.3,1.0,2.7,37.2,1.6,2.0,80.2,1.0,3.2,4.3,4.4,1.3,1.6,0.5,1.2,26.9,3.0,0.0,-1.7
135,Marvin Bagley,10608685.0,marvin,bagley,Marvin Bagley III,SAC,22,43,20,23,25.9,14.1,5.7,11.4,50.4,0.9,2.5,34.3,1.8,3.1,57.5,2.5,4.9,7.4,1.0,1.4,0.5,0.5,2.3,26.1,11.0,0.0,-2.0
136,Cedi Osman,10463040.0,cedi,osman,Cedi Osman,CLE,26,59,17,42,25.6,10.4,3.7,9.9,37.4,1.7,5.5,30.6,1.3,1.6,80.0,0.6,2.8,3.4,2.9,1.4,0.9,0.2,2.0,20.7,2.0,0.0,-5.5
137,Tyus Jones,10435302.0,tyus,jones,Tyus Jones,MEM,25,70,36,34,17.5,6.3,2.5,5.9,43.1,0.6,2.0,32.1,0.6,0.6,91.1,0.3,1.7,2.0,3.7,0.7,0.9,0.1,0.4,16.6,2.0,0.0,-1.2
138,James Wiseman,10332450.0,james,wiseman,James Wiseman,GSW,20,39,18,21,21.4,11.5,4.9,9.4,51.9,0.3,1.0,31.6,1.4,2.2,62.8,1.4,4.4,5.8,0.7,1.5,0.3,0.9,3.1,21.5,3.0,0.0,-4.7
139,Royce O'Neale,10059956.0,royce,o'neale,Royce O'Neale,UTA,28,71,51,20,31.6,7.0,2.5,5.5,44.4,1.5,3.9,38.5,0.5,0.6,84.8,1.2,5.6,6.8,2.5,1.2,0.8,0.5,2.6,21.6,3.0,0.0,6.6
140,Maxi Kleber,10030367.0,maxi,kleber,Maxi Kleber,DAL,29,50,31,19,26.8,7.1,2.3,5.5,42.2,1.7,4.2,41.0,0.7,0.7,91.9,0.9,4.3,5.2,1.4,0.6,0.5,0.7,2.1,18.3,0.0,0.0,2.7
141,Thomas Bryant,9862701.0,thomas,bryant,Thomas Bryant,WAS,23,10,2,8,27.1,14.3,5.9,9.1,64.8,0.9,2.1,42.9,1.6,2.4,66.7,1.8,4.3,6.1,1.5,1.1,0.4,0.8,3.1,26.4,1.0,0.0,-1.4
142,RJ Barrett,9742487.0,rj,barrett,RJ Barrett,NYK,21,72,41,31,34.9,17.6,6.5,14.7,44.1,1.7,4.3,40.1,2.9,3.8,74.6,0.9,4.8,5.8,3.0,1.9,0.7,0.3,2.6,30.1,5.0,0.0,1.9
143,Jakob Poeltl,9588738.0,jakob,poeltl,Jakob Poeltl,SAS,25,69,32,37,26.7,8.6,3.8,6.2,61.6,0.0,0.0,0.0,0.9,1.8,50.8,3.2,4.8,7.9,1.9,1.2,0.7,1.8,2.5,27.2,15.0,0.0,1.6
144,De'Aaron Fox,9586104.0,de'aaron,fox,De'Aaron Fox,SAC,23,58,24,34,35.1,25.2,9.1,19.1,47.7,1.8,5.5,32.2,5.2,7.2,71.9,0.6,2.9,3.5,7.2,3.0,1.5,0.5,2.9,43.1,11.0,0.0,-3.4
145,Luka Doncic,9526612.0,luka,doncic,Luka Doncic,DAL,22,66,40,26,34.3,27.7,9.8,20.5,47.9,2.9,8.3,35.0,5.2,7.1,73.0,0.8,7.2,8.0,8.6,4.3,1.0,0.5,2.3,50.5,26.0,11.0,2.5
146,Mason Plumlee,9468193.0,mason,plumlee,Mason Plumlee,DET,31,56,14,42,26.8,10.4,4.2,6.8,61.4,0.0,0.1,0.0,2.0,3.0,66.9,2.6,6.7,9.3,3.6,1.9,0.8,0.9,3.3,30.0,16.0,2.0,-2.7
147,LaMelo Ball,9278782.0,lamelo,ball,LaMelo Ball,CHA,19,51,23,28,28.8,15.7,5.7,13.2,43.6,1.8,5.1,35.2,2.5,3.2,75.8,1.2,4.7,5.9,6.1,2.8,1.6,0.4,2.7,35.0,7.0,1.0,-1.6
148,Seth Curry,9272260.0,seth,curry,Seth Curry,PHI,30,57,39,18,28.7,12.5,4.5,9.7,46.7,2.2,4.9,45.0,1.2,1.4,89.6,0.2,2.2,2.4,2.7,1.1,0.8,0.1,1.7,21.0,0.0,0.0,5.6
149,Derrick Rose,9092929.0,derrick,rose,Derrick Rose,NYK,32,50,28,22,25.6,14.7,5.7,12.2,47.0,1.0,2.6,38.8,2.2,2.5,86.6,0.4,2.2,2.6,4.2,1.6,1.0,0.4,1.1,26.6,1.0,0.0,2.7
150,Cristiano Felicio,8910777.0,cristiano,felicio,Cristiano Felicio,CHI,28,18,6,12,4.6,1.3,0.4,0.7,53.8,0.0,0.1,0.0,0.5,0.9,56.3,0.6,0.9,1.4,0.5,0.2,0.2,0.0,0.6,4.2,0.0,0.0,1.2
151,Rajon Rondo,8876431.0,rajon,rondo,Rajon Rondo,LAC,35,45,28,17,17.1,5.4,2.1,4.8,44.2,0.8,2.0,40.4,0.4,0.4,94.1,0.4,2.0,2.4,4.4,1.8,0.8,0.1,1.2,15.9,0.0,0.0,0.5
152,De'Andre Hunter,8784116.0,de'andre,hunter,De'Andre Hunter,ATL,23,23,12,11,29.5,15.0,5.2,10.8,48.4,1.3,4.1,32.6,3.2,3.7,85.9,0.7,4.0,4.8,1.9,1.3,0.8,0.5,2.6,26.3,1.0,0.0,3.7
153,Doug McDermott,8679177.0,doug,mcdermott,Doug McDermott,IND,29,66,32,34,24.5,13.6,5.4,10.1,53.2,1.7,4.3,38.8,1.2,1.5,81.6,0.9,2.4,3.3,1.3,0.8,0.3,0.1,1.8,20.0,0.0,0.0,-0.7
154,Robin Lopez,8639726.0,robin,lopez,Robin Lopez,WAS,33,71,34,37,19.1,9.0,3.8,6.0,63.3,0.1,0.3,27.8,1.4,1.9,72.3,2.0,1.8,3.8,0.8,1.1,0.2,0.6,1.5,16.2,3.0,0.0,-0.2
155,Jaren Jackson Jr,8589261.0,jaren,jackson,Jaren Jackson Jr.,MEM,21,11,4,7,23.5,14.4,4.8,11.4,42.4,1.5,5.5,28.3,3.2,3.8,83.3,1.5,4.1,5.6,1.1,1.4,1.1,1.6,3.8,29.6,0.0,0.0,-5.8
156,JaMychal Green,8521090.0,jamychal,green,JaMychal Green,DEN,31,58,38,20,19.3,8.1,3.0,6.4,46.3,1.4,3.4,39.9,0.8,1.0,80.7,1.5,3.3,4.8,0.9,0.9,0.4,0.4,2.5,16.8,1.0,0.0,1.7
157,Nemanja Bjelica,8462198.0,nemanja,bjelica,Nemanja Bjelica,MIA,33,37,16,21,16.1,6.5,2.4,5.3,45.4,0.7,2.3,31.8,1.0,1.4,72.5,0.8,2.6,3.4,1.9,0.9,0.4,0.1,1.8,14.2,0.0,0.0,-1.8
158,Patrick Williams,8365575.0,patrick,williams,Patrick Williams,CHI,19,71,30,41,27.9,9.2,3.6,7.4,48.3,0.8,1.9,39.1,1.3,1.8,72.8,0.9,3.7,4.6,1.4,1.4,0.9,0.6,1.8,20.1,3.0,0.0,-4.1
159,Ivica Zubac,8284669.0,ivica,zubac,Ivica Zubac,LAC,24,72,47,25,22.3,9.0,3.6,5.5,65.2,0.0,0.1,25.0,1.9,2.4,78.9,2.6,4.6,7.2,1.3,1.1,0.3,0.9,2.6,22.0,13.0,0.0,2.5
160,Darius Miller,8284669.0,darius,miller,Darius Miller,OKC,31,18,5,13,10.9,4.1,1.2,2.7,45.8,0.9,2.3,40.5,0.7,0.7,100.0,0.1,1.2,1.3,1.2,0.4,0.7,0.3,0.7,10.0,0.0,0.0,2.1
161,Aron Baynes,8284669.0,aron,baynes,Aron Baynes,TOR,34,53,20,33,18.5,6.1,2.5,5.7,44.1,0.5,1.9,26.2,0.5,0.8,70.7,1.6,3.5,5.2,0.9,0.9,0.3,0.4,2.2,15.0,2.0,0.0,-1.5
162,Jabari Parker,8202685.0,jabari,parker,Jabari Parker,BOS,26,13,4,9,12.7,5.5,2.3,4.2,54.5,0.2,0.8,18.2,0.8,1.0,76.9,0.8,2.5,3.2,0.8,0.8,0.1,0.4,1.0,11.3,0.0,0.0,-1.1
163,Lauri Markkanen,7966902.0,lauri,markkanen,Lauri Markkanen,CHI,24,51,20,31,25.8,13.6,4.9,10.2,48.0,2.3,5.8,40.2,1.5,1.8,82.6,0.7,4.6,5.3,0.9,1.0,0.5,0.3,1.5,22.6,2.0,0.0,-0.9
164,Darius Garland,7954135.0,darius,garland,Darius Garland,CLE,21,54,18,36,33.1,17.4,6.7,14.9,45.1,1.9,4.9,39.5,2.1,2.4,84.8,0.4,2.0,2.4,6.1,3.0,1.2,0.1,2.0,30.4,6.0,0.0,-4.4
165,Trae Young,7777884.0,trae,young,Trae Young,ATL,22,63,36,27,33.7,25.3,7.7,17.7,43.8,2.2,6.3,34.3,7.7,8.7,88.6,0.6,3.3,3.9,9.4,4.1,0.8,0.2,1.8,43.1,28.0,0.0,4.2
166,Chris Boucher,7692907.0,chris,boucher,Chris Boucher,TOR,28,60,25,35,24.2,13.6,4.8,9.3,51.4,1.5,3.9,38.3,2.5,3.2,78.8,2.0,4.8,6.7,1.1,0.8,0.6,1.9,2.8,29.8,12.0,0.0,1.6
167,Isaac Okoro,7575644.0,isaac,okoro,Isaac Okoro,CLE,20,67,20,47,32.4,9.6,3.5,8.3,42.0,0.9,3.2,29.0,1.7,2.3,72.6,1.0,2.1,3.1,1.9,1.3,0.9,0.4,2.8,18.8,1.0,0.0,-6.1
168,Frank Ntilikina,7310129.0,frank,ntilikina,Frank Ntilikina,NYK,22,33,23,10,9.8,2.7,0.9,2.4,36.7,0.7,1.5,47.9,0.2,0.5,44.4,0.2,0.8,0.9,0.6,0.3,0.5,0.1,1.4,6.4,0.0,0.0,-1.0
169,Jarrett Culver,7224563.0,jarrett,culver,Jarrett Culver,MIN,22,34,7,27,14.7,5.3,2.0,4.9,41.1,0.4,1.6,24.5,0.9,1.4,60.4,1.0,2.1,3.1,0.7,0.8,0.5,0.3,1.7,11.5,1.0,0.0,-3.9
170,Alec Burks,7101145.0,alec,burks,Alec Burks,NYK,29,49,27,22,25.6,12.7,4.3,10.2,42.0,2.1,5.0,41.5,2.1,2.4,85.6,0.4,4.2,4.6,2.2,1.0,0.6,0.3,2.1,23.3,3.0,0.0,2.6
171,Mo Bamba,7064503.0,mo,bamba,Mo Bamba,ORL,23,46,11,35,15.8,8.0,3.1,6.5,47.2,0.8,2.6,32.2,1.0,1.4,68.2,1.7,4.1,5.8,0.8,0.8,0.3,1.3,1.9,19.9,4.0,0.0,-4.4
172,Onyeka Okongwu,6880583.0,onyeka,okongwu,Onyeka Okongwu,ATL,20,50,31,19,12.0,4.6,1.9,3.0,64.4,0.0,0.1,0.0,0.7,1.1,63.2,1.2,2.0,3.3,0.4,0.6,0.5,0.7,2.0,11.8,2.0,0.0,-1.8
173,Justin Holiday,6770232.0,justin,holiday,Justin Holiday,IND,32,72,34,38,30.3,10.5,3.6,8.7,41.3,2.4,6.3,38.2,0.9,1.2,78.8,0.4,3.1,3.6,1.7,0.8,1.0,0.6,1.9,21.3,0.0,0.0,-0.6
174,Dennis Smith,6730320.0,dennis,smith,Dennis Smith Jr.,DET,23,23,7,16,18.3,6.7,2.5,6.3,40.0,0.8,2.5,32.8,0.8,1.1,73.1,0.5,1.9,2.4,3.3,1.1,1.0,0.6,1.6,18.3,1.0,1.0,-0.8
175,Avery Bradley,6669159.0,avery,bradley,Avery Bradley,HOU,30,27,6,21,22.3,6.4,2.4,6.3,37.4,1.2,3.7,32.7,0.4,0.6,80.0,0.3,1.8,2.1,1.7,1.0,0.8,0.1,2.0,13.1,0.0,0.0,-4.9
176,Coby White,6595401.0,coby,white,Coby White,CHI,21,69,30,39,31.2,15.1,5.4,13.1,41.6,2.4,6.6,35.9,1.9,2.1,90.1,0.4,3.7,4.1,4.8,2.3,0.6,0.2,2.6,27.2,5.0,0.0,-1.6
177,Trey Lyles,6509383.0,trey,lyles,Trey Lyles,SAS,25,23,10,13,15.6,5.0,1.9,3.9,47.8,0.6,1.7,35.0,0.7,1.0,65.2,0.4,3.3,3.7,0.6,0.3,0.3,0.0,0.6,11.1,1.0,0.0,-4.7
178,Wendell Carter,6448834.0,wendell,carter,Wendell Carter Jr.,ORL,22,54,21,33,25.5,11.2,4.3,8.5,50.3,0.3,0.9,29.4,2.4,3.3,73.2,2.4,5.8,8.2,1.9,1.4,0.6,0.8,2.7,26.8,13.0,0.0,-4.5
179,Malik Monk,6326750.0,malik,monk,Malik Monk,CHA,23,42,19,23,20.9,11.7,4.1,9.5,43.4,2.0,5.0,40.1,1.4,1.7,81.9,0.3,2.1,2.4,2.1,1.3,0.5,0.1,1.1,18.0,0.0,0.0,0.8
180,Killian Hayes,6281105.0,killian,hayes,Killian Hayes,DET,19,26,6,20,25.8,6.8,2.7,7.7,35.3,0.8,2.8,27.8,0.5,0.7,82.4,0.2,2.4,2.7,5.3,3.2,1.0,0.4,2.2,19.0,0.0,0.0,-5.0
181,Luke Kennard,6241700.0,luke,kennard,Luke Kennard,LAC,25,63,44,19,19.6,8.3,3.1,6.6,47.6,1.6,3.6,44.6,0.4,0.5,83.9,0.2,2.3,2.6,1.7,0.8,0.4,0.1,1.4,14.6,1.0,0.0,-0.4
182,Donovan Mitchell,6149001.0,donovan,mitchell,Donovan Mitchell,UTA,24,53,39,14,33.4,26.4,9.0,20.6,43.8,3.4,8.7,38.6,5.0,6.0,84.5,0.9,3.5,4.4,5.2,2.8,1.0,0.3,2.2,40.6,2.0,0.0,5.4
183,Rodney McGruder,6145221.0,rodney,mcgruder,Rodney McGruder,DET,29,16,3,13,12.1,5.7,2.3,4.4,52.9,0.7,1.5,45.8,0.4,0.5,75.0,0.5,0.9,1.4,1.0,0.4,0.5,0.1,0.8,10.1,0.0,0.0,-1.1
184,Bam Adebayo,6054308.0,bam,adebayo,Bam Adebayo,MIA,23,64,34,30,33.5,18.7,7.1,12.5,57.0,0.0,0.1,25.0,4.4,5.5,79.9,2.2,6.7,9.0,5.4,2.6,1.2,1.0,2.3,41.5,33.0,2.0,0.4
185,Justin Jackson,6047378.0,justin,jackson,Justin Jackson,MIL,26,34,12,22,17.0,7.2,2.6,6.5,40.3,1.1,3.4,30.8,0.9,1.1,83.8,0.5,1.8,2.3,1.5,0.9,0.4,0.1,0.9,12.8,0.0,0.0,-1.2
186,Jaxson Hayes,6042080.0,jaxson,hayes,Jaxson Hayes,NOP,21,60,24,36,16.1,7.5,2.9,4.7,62.5,0.1,0.2,42.9,1.6,2.0,77.5,1.5,2.8,4.3,0.6,0.7,0.4,0.6,1.7,16.0,0.0,0.0,-0.4
187,Ed Davis,5923953.0,ed,davis,Ed Davis,MIN,32,23,5,18,13.0,2.1,0.8,1.9,43.2,0.0,0.0,0.0,0.4,0.5,83.3,2.0,3.0,5.0,0.9,0.3,0.6,0.6,2.4,12.5,0.0,0.0,-2.0
188,Mike Scott,5923953.0,mike,scott,Mike Scott,PHI,32,51,35,16,16.7,4.2,1.5,4.1,36.0,1.0,3.0,34.2,0.2,0.2,66.7,0.2,2.1,2.4,0.8,0.4,0.5,0.3,1.4,10.0,0.0,0.0,-0.2
189,Richaun Holmes,5923953.0,richaun,holmes,Richaun Holmes,SAC,27,61,29,32,29.2,14.2,6.0,9.4,63.7,0.0,0.2,18.2,2.2,2.8,79.4,2.4,5.9,8.3,1.7,1.2,0.6,1.6,3.5,32.1,21.0,0.0,0.1
190,Daniel Theis,5917621.0,daniel,theis,Daniel Theis,CHI,29,65,28,37,24.6,9.6,3.9,7.2,54.1,0.8,2.3,32.2,1.1,1.7,67.3,1.4,4.0,5.5,1.7,1.0,0.6,0.9,2.6,22.2,6.0,0.0,-0.5
191,Nerlens Noel,5917621.0,nerlens,noel,Nerlens Noel,NYK,27,64,35,29,24.2,5.1,2.1,3.5,61.4,0.0,0.0,0.0,0.8,1.1,71.4,2.2,4.1,6.4,0.7,1.0,1.1,2.2,2.8,22.6,2.0,0.0,0.0
192,Collin Sexton,5908011.0,collin,sexton,Collin Sexton,CLE,22,60,18,42,35.3,24.3,8.8,18.4,47.5,1.6,4.4,37.1,5.2,6.4,81.5,1.0,2.2,3.1,4.4,2.8,1.0,0.2,2.6,35.4,1.0,0.0,-6.3
193,Pat Connaughton,5844565.0,pat,connaughton,Pat Connaughton,MIL,28,69,44,25,22.8,6.8,2.4,5.6,43.4,1.5,3.9,37.1,0.4,0.6,77.5,0.9,3.9,4.8,1.2,0.5,0.7,0.3,1.4,17.0,0.0,0.0,3.2
194,Obi Toppin,5754342.0,obi,toppin,Obi Toppin,NYK,23,62,36,26,11.0,4.1,1.7,3.4,49.8,0.4,1.4,30.6,0.3,0.4,73.1,0.4,1.8,2.2,0.5,0.4,0.3,0.2,0.9,8.6,0.0,0.0,0.4
195,Kevon Looney,5706278.0,kevon,looney,Kevon Looney,GSW,25,61,34,27,19.0,4.1,1.8,3.2,54.8,0.1,0.3,23.5,0.5,0.8,64.6,1.9,3.4,5.3,2.0,0.6,0.3,0.4,2.2,14.9,0.0,0.0,2.1
196,Kris Dunn,5641860.0,kris,dunn,Kris Dunn,ATL,27,4,1,3,11.4,1.3,0.3,3.0,8.3,0.0,0.5,0.0,0.8,1.0,75.0,0.0,1.5,1.5,0.5,0.8,0.5,0.5,2.5,6.1,0.0,0.0,-7.8
197,Garrett Temple,5641860.0,garrett,temple,Garrett Temple,CHI,35,56,25,31,27.3,7.6,2.8,6.8,41.5,1.2,3.6,33.5,0.7,0.9,80.0,0.5,2.3,2.9,2.2,1.0,0.8,0.5,2.3,17.2,0.0,0.0,0.9
198,Josh Jackson,5641860.0,josh,jackson,Josh Jackson,DET,24,62,16,46,25.2,13.4,4.8,11.4,41.9,1.2,4.1,30.0,2.6,3.5,72.9,0.9,3.2,4.1,2.3,2.3,0.9,0.8,2.9,24.3,2.0,0.0,-2.0
199,Elfrid Payton,5641860.0,elfrid,payton,Elfrid Payton,NYK,27,63,36,27,23.6,10.1,4.3,9.9,43.2,0.4,1.6,28.6,1.2,1.7,68.2,1.0,2.4,3.4,3.2,1.6,0.7,0.1,1.8,20.1,0.0,0.0,-1.6
200,Rui Hachimura,5554089.0,rui,hachimura,Rui Hachimura,WAS,23,57,29,28,31.5,13.8,5.4,11.4,47.8,0.8,2.4,32.8,2.2,2.8,77.0,0.9,4.6,5.5,1.4,1.2,0.8,0.1,2.1,24.1,3.0,0.0,-1.9
